YearsCodePro,JobSatisfaction,CodingLanguageNum,OfficeStackAsyncNum,OpSysProfessionalNum,NEWCollabToolsNum,WorkExp,DatabaseNum,PlatformNum,OfficeStackSyncNum,avg_score,ConvertedCompYearly,LogComp,Full-time Employment,Age_encoded,EdLevel_encoded,RemoteWork_encoded,Continent_encoded
5.0,2,4.0,2.0,1.0,3.0,6.0,1.0,0.0,0.0,2.875,6205.0,8.733110697638708,1,2,0,0,2
7.0,0,6.0,2.0,4.0,5.0,7.0,3.0,2.0,6.0,3.25,90000.0,11.407564949312402,0,1,2,2,2
7.0,0,5.0,4.0,3.0,4.0,7.0,3.0,0.0,6.0,3.5,102806.0,11.540598996058742,1,1,1,0,2
13.0,0,4.0,3.0,1.0,1.0,24.0,1.0,2.0,5.0,3.375,280000.0,12.542544882151386,1,2,1,0,3
27.0,2,4.0,0.0,1.0,2.0,27.0,1.0,1.0,2.0,2.625,145000.0,11.884489021402713,1,3,1,2,3
10.0,1,5.0,1.0,1.0,3.0,10.0,2.0,1.0,1.0,3.875,38552.0,10.559763258320167,1,1,1,0,2
13.0,0,7.0,5.0,2.0,5.0,13.0,6.0,3.0,4.0,3.375,64254.0,11.07059925762893,1,2,2,2,2
9.0,1,3.0,2.0,1.0,2.0,10.0,2.0,0.0,2.0,3.75,48190.0,10.782906809634378,1,1,6,2,2
2.0,0,8.0,1.0,1.0,4.0,2.0,1.0,1.0,3.0,3.125,70000.0,11.156250521031495,1,0,5,0,3
17.0,0,2.0,2.0,1.0,1.0,18.0,2.0,1.0,5.0,3.375,107090.0,11.58142488139492,0,2,2,2,2
15.0,1,5.0,1.0,2.0,3.0,15.0,2.0,1.0,2.0,3.875,3178.0,8.064007347096661,1,2,1,2,1
8.0,1,3.0,2.0,1.0,2.0,8.0,4.0,2.0,2.0,3.75,36687.0,10.51017774785748,0,1,2,2,5
11.0,1,5.0,1.0,1.0,4.0,13.0,6.0,2.0,3.0,3.875,110216.0,11.610197355724434,1,1,1,1,2
4.0,0,6.0,2.0,0.0,5.0,4.0,4.0,2.0,6.0,3.625,16964.0,9.738848730594482,1,1,2,2,1
15.0,0,3.0,2.0,1.0,2.0,18.0,1.0,1.0,1.0,3.0,53545.0,10.888277700834976,1,3,2,2,2
10.0,0,2.0,2.0,2.0,6.0,10.0,0.0,0.0,1.0,3.375,51403.0,10.847451815498795,1,1,2,1,2
12.0,1,4.0,2.0,1.0,2.0,12.0,3.0,1.0,2.0,3.75,26318.0,10.178008394710083,1,1,1,0,1
3.0,1,4.0,3.0,1.0,2.0,3.0,2.0,1.0,1.0,3.875,58899.0,10.98357939156686,1,1,2,1,2
5.0,2,6.0,1.0,5.0,4.0,6.0,2.0,3.0,3.0,2.375,111527.0,11.622021993034505,1,1,1,2,3
6.0,1,6.0,2.0,1.0,2.0,9.0,3.0,0.0,5.0,3.75,55687.0,10.927502005497212,1,1,2,1,2
6.0,2,10.0,2.0,1.0,2.0,5.0,4.0,0.0,8.0,2.75,32127.0,10.377452077068984,1,1,0,0,2
20.0,2,8.0,5.0,3.0,5.0,26.0,6.0,4.0,7.0,2.625,217530.0,12.290092051033747,1,2,2,2,2
4.0,1,13.0,5.0,3.0,10.0,7.0,9.0,4.0,5.0,4.0,126000.0,11.744037185933616,1,1,1,2,3
11.0,2,6.0,4.0,2.0,3.0,11.0,2.0,3.0,1.0,2.875,96381.0,11.476064365737097,1,2,1,0,2
14.0,0,4.0,4.0,3.0,1.0,15.0,6.0,4.0,6.0,3.25,101735.0,11.530126672290002,1,1,2,2,5
28.0,0,7.0,0.0,2.0,5.0,28.0,1.0,0.0,2.0,3.25,183000.0,12.117241431823558,1,3,4,1,3
14.0,2,2.0,6.0,3.0,2.0,15.0,1.0,0.0,1.0,2.75,125000.0,11.736069016284436,1,2,2,0,3
15.0,1,6.0,2.0,1.0,1.0,15.0,1.0,1.0,3.0,4.375,107090.0,11.58142488139492,1,2,2,0,2
8.0,2,1.0,2.0,1.0,1.0,8.0,0.0,0.0,1.0,2.625,74963.0,11.224749937456188,1,1,1,2,2
11.0,0,5.0,3.0,1.0,3.0,11.0,2.0,1.0,2.0,3.25,29985.0,10.30845253560261,1,2,1,0,2
4.0,0,5.0,2.0,3.0,4.0,4.0,6.0,2.0,8.0,3.5,74963.0,11.224749937456188,1,1,2,0,2
12.0,2,19.0,3.0,5.0,2.0,13.0,13.0,10.0,5.0,2.125,200000.0,12.206072645530174,1,2,6,2,3
6.0,0,3.0,2.0,1.0,3.0,6.0,2.0,3.0,2.0,3.625,176404.0,12.080532098034698,1,1,1,0,1
25.0,0,4.0,3.0,1.0,2.0,25.0,1.0,1.0,1.0,3.5,120000.0,11.695247021764184,1,3,1,0,3
5.0,2,2.0,3.0,1.0,2.0,5.0,0.0,0.0,5.0,2.25,52883.0,10.87583720514026,0,1,1,0,4
24.0,1,2.0,3.0,1.0,4.0,25.0,3.0,0.0,12.0,3.875,29702.0,10.29896966259089,1,3,2,1,2
13.0,0,4.0,3.0,2.0,2.0,14.0,3.0,1.0,4.0,3.125,99593.0,11.508847159978355,1,1,2,0,2
0.5,0,4.0,0.0,1.0,1.0,1.0,2.0,0.0,3.0,3.625,41765.0,10.639813947190008,1,1,1,1,2
16.0,2,5.0,2.0,1.0,2.0,16.0,4.0,1.0,1.0,2.125,44978.0,10.713928760318431,1,2,2,0,2
9.0,0,3.0,0.0,3.0,4.0,9.0,3.0,0.0,1.0,3.125,7819.0,8.964311948124514,1,1,2,1,5
5.0,2,5.0,1.0,2.0,1.0,5.0,3.0,2.0,1.0,1.875,170000.0,12.0435537160324,1,1,5,2,3
8.0,1,6.0,1.0,1.0,2.0,8.0,2.0,1.0,2.0,4.125,130000.0,11.77528972943772,1,1,0,0,3
2.0,2,10.0,3.0,1.0,2.0,2.0,8.0,5.0,5.0,2.75,5578.0,8.626585568187433,1,1,1,0,1
8.0,0,6.0,0.0,1.0,1.0,8.0,2.0,0.0,1.0,3.375,63199.0,11.054043757224957,1,2,6,1,3
7.0,1,5.0,3.0,1.0,3.0,7.0,3.0,4.0,2.0,3.75,45938.0,10.7350479402497,1,1,1,0,2
8.0,0,7.0,4.0,1.0,3.0,8.0,1.0,0.0,5.0,3.25,68537.0,11.135129024409384,1,1,1,0,2
23.0,0,3.0,3.0,1.0,3.0,23.0,5.0,0.0,2.0,3.125,79749.0,11.286639481383522,1,2,2,2,2
7.0,1,3.0,1.0,2.0,2.0,10.0,4.0,2.0,3.0,3.875,32127.0,10.377452077068984,1,1,1,1,2
3.0,0,2.0,1.0,1.0,3.0,4.0,1.0,0.0,1.0,3.25,990.0,6.897704943128636,1,2,2,1,2
5.0,0,3.0,3.0,2.0,3.0,5.0,1.0,1.0,1.0,3.375,42836.0,10.665134149520766,1,1,6,1,2
6.0,2,8.0,5.0,1.0,4.0,7.0,6.0,3.0,5.0,2.5,40694.0,10.613835940415848,1,1,1,2,2
1.0,0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.625,2891.0,7.969357742016346,1,1,1,2,1
2.0,0,1.0,1.0,4.0,3.0,2.0,1.0,0.0,0.0,3.375,68537.0,11.135129024409384,1,1,4,0,2
21.0,0,3.0,0.0,1.0,3.0,21.0,0.0,0.0,3.0,3.625,49756.0,10.814886338329856,1,2,1,1,2
6.0,1,1.0,1.0,3.0,2.0,5.0,0.0,0.0,2.0,3.875,119631.0,11.69216728423726,1,1,2,2,2
7.0,1,7.0,3.0,1.0,2.0,10.0,4.0,2.0,2.0,3.75,34759.0,10.456193810265846,1,1,6,1,2
21.0,0,4.0,3.0,3.0,5.0,21.0,4.0,1.0,2.0,3.5,87813.0,11.38296483244417,1,3,6,0,2
14.0,1,6.0,2.0,1.0,2.0,14.0,4.0,1.0,2.0,3.75,102806.0,11.540598996058742,1,2,2,2,2
4.0,0,4.0,1.0,1.0,6.0,4.0,4.0,0.0,3.0,3.625,44978.0,10.713928760318431,1,1,1,0,2
4.0,2,6.0,2.0,2.0,4.0,5.0,1.0,1.0,2.0,2.75,30292.0,10.318638930233714,1,1,1,0,1
15.0,2,10.0,2.0,3.0,6.0,17.0,4.0,1.0,5.0,2.875,16230.0,9.694616660508636,1,2,1,0,6
7.0,0,7.0,2.0,2.0,3.0,2.0,5.0,0.0,5.0,3.125,67199.0,11.115413645448138,1,1,2,2,2
15.0,1,8.0,2.0,2.0,1.0,16.0,5.0,2.0,2.0,4.0,64254.0,11.07059925762893,1,2,2,2,2
6.0,0,5.0,4.0,1.0,2.0,6.0,2.0,3.0,3.0,3.125,53533.0,10.88805356515724,1,1,6,2,3
17.0,0,2.0,3.0,1.0,3.0,17.0,2.0,0.0,2.0,3.5,31175.0,10.347371770548238,1,2,5,1,1
4.0,1,9.0,4.0,4.0,1.0,5.0,3.0,4.0,2.0,4.25,40000.0,10.596634733096073,1,0,0,0,4
1.0,1,8.0,1.0,1.0,2.0,1.0,3.0,0.0,1.0,3.75,41765.0,10.639813947190008,1,1,6,0,2
2.0,0,8.0,0.0,2.0,7.0,2.0,2.0,0.0,2.0,3.125,9000000.0,16.012735135300492,1,1,2,0,3
3.0,2,7.0,3.0,2.0,2.0,3.0,0.0,0.0,5.0,2.25,74963.0,11.224749937456188,1,2,1,2,2
10.0,0,2.0,9.0,3.0,9.0,13.0,1.0,5.0,11.0,3.25,36518.0,10.505560568696678,1,1,6,2,6
34.0,1,1.0,0.0,1.0,2.0,34.0,2.0,0.0,3.0,4.375,58801.0,10.981914140544824,1,4,1,1,1
2.0,0,3.0,1.0,1.0,5.0,2.0,1.0,1.0,3.0,3.5,2744.0,7.917171988845776,1,0,0,1,5
4.0,2,4.0,1.0,3.0,5.0,5.0,2.0,0.0,4.0,2.75,41765.0,10.639813947190008,1,1,6,0,2
3.0,0,5.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,3.25,96657.0,11.478923908294211,1,3,4,2,3
0.5,0,6.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,3.375,73000.0,11.198214720130528,1,0,1,1,3
6.0,2,4.0,1.0,1.0,3.0,15.0,2.0,0.0,0.0,2.5,50000.0,10.819778284410283,1,1,6,1,3
10.0,0,5.0,2.0,1.0,4.0,10.0,2.0,2.0,2.0,3.625,71779.0,11.181347233147324,0,2,2,2,2
6.0,0,4.0,3.0,1.0,4.0,6.0,4.0,7.0,4.0,3.5,48468.0,10.788659065351414,1,1,1,2,1
9.0,1,4.0,2.0,1.0,1.0,9.0,0.0,1.0,5.0,3.75,210.0,5.3471075307174685,1,1,1,2,2
19.0,1,6.0,8.0,3.0,4.0,19.0,3.0,4.0,7.0,4.25,76607.0,11.246443735365446,1,2,1,2,1
22.0,0,10.0,6.0,2.0,4.0,25.0,4.0,1.0,1.0,3.375,138212.0,11.836544017226316,1,3,4,0,2
20.0,0,3.0,3.0,1.0,1.0,20.0,3.0,2.0,2.0,3.625,85672.0,11.358281330080713,1,2,4,0,2
6.0,0,6.0,3.0,4.0,6.0,6.0,4.0,3.0,8.0,3.625,14540.0,9.58465875108751,1,1,1,1,1
25.0,0,6.0,4.0,1.0,7.0,35.0,4.0,2.0,6.0,3.25,113515.0,11.639690265761724,1,3,2,0,2
9.0,0,4.0,2.0,1.0,1.0,9.0,3.0,0.0,3.0,3.25,78711.0,11.273538195921754,1,2,6,1,2
25.0,2,3.0,1.0,2.0,4.0,25.0,2.0,1.0,1.0,2.875,107090.0,11.58142488139492,0,2,1,0,2
17.0,0,7.0,3.0,4.0,2.0,17.0,2.0,1.0,2.0,3.375,85672.0,11.358281330080713,1,2,2,0,2
25.0,0,2.0,1.0,1.0,4.0,30.0,1.0,1.0,1.0,3.0,110000.0,11.608235644774552,1,3,5,2,3
7.0,0,6.0,1.0,2.0,3.0,7.0,2.0,4.0,6.0,3.375,24345.0,10.100081768616802,1,1,1,2,6
20.0,0,2.0,0.0,1.0,3.0,17.0,0.0,0.0,2.0,3.0,27843.0,10.234336867263504,0,2,2,1,2
8.0,0,5.0,4.0,3.0,3.0,8.0,3.0,0.0,6.0,3.5,66643.0,11.107105293834648,1,1,1,2,1
12.0,0,5.0,3.0,1.0,1.0,12.0,3.0,2.0,5.0,3.5,48190.0,10.782906809634378,1,1,2,2,2
32.0,0,6.0,3.0,3.0,2.0,32.0,1.0,1.0,2.0,3.5,96000.0,11.472103470449971,1,4,6,2,6
5.0,0,2.0,2.0,1.0,1.0,5.0,0.0,1.0,4.0,3.625,34804.0,10.457487601685916,0,1,2,1,2
16.0,2,8.0,3.0,4.0,3.0,16.0,7.0,7.0,6.0,2.25,42836.0,10.665134149520766,1,2,5,2,2
9.0,1,5.0,0.0,2.0,2.0,10.0,1.0,0.0,2.0,4.125,7270.0,8.891511570527564,1,1,1,0,1
8.0,0,3.0,1.0,1.0,2.0,8.0,1.0,0.0,1.0,3.375,80317.0,11.293736583630396,1,2,1,1,2
15.0,0,2.0,2.0,1.0,2.0,15.0,1.0,0.0,4.0,3.125,350000.0,12.765688433465597,1,2,1,2,3
37.0,1,4.0,1.0,1.0,1.0,37.0,1.0,2.0,2.0,4.25,128507.0,11.76373865654189,0,4,6,2,2
2.0,0,4.0,5.0,0.0,3.0,3.0,1.0,1.0,6.0,3.375,12000.0,9.392661928770137,0,0,0,0,1
7.0,0,6.0,4.0,3.0,3.0,9.0,5.0,2.0,4.0,3.125,53116.0,10.88023348011022,1,1,4,1,2
13.0,1,4.0,1.0,3.0,1.0,13.0,1.0,4.0,4.0,3.75,96220.0,11.474392515253443,1,2,1,1,1
6.0,0,7.0,2.0,1.0,2.0,6.0,6.0,1.0,3.0,3.625,58899.0,10.98357939156686,1,1,1,0,2
5.0,2,2.0,3.0,1.0,1.0,8.0,0.0,1.0,4.0,2.75,64254.0,11.07059925762893,1,1,2,2,2
2.0,0,4.0,1.0,2.0,1.0,2.0,4.0,3.0,1.0,3.625,11511.0,9.35105837891506,1,0,1,2,1
6.0,0,7.0,3.0,2.0,2.0,9.0,6.0,1.0,6.0,3.25,700.0,6.551080335043404,1,1,1,1,5
10.0,0,7.0,2.0,1.0,3.0,13.0,5.0,3.0,4.0,3.25,165000.0,12.013700752882718,1,1,2,2,3
2.0,1,7.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,4.0,38282.0,10.552735090806054,1,1,1,2,2
13.0,1,4.0,3.0,2.0,3.0,13.0,0.0,0.0,4.0,3.75,74254.0,11.21524692726777,1,1,2,2,2
3.0,0,7.0,0.0,1.0,8.0,3.0,4.0,1.0,4.0,3.25,25701.0,10.154285180632154,1,2,0,1,2
1.0,0,8.0,0.0,1.0,5.0,1.0,1.0,0.0,0.0,3.0,32127.0,10.377452077068984,1,0,1,1,2
3.0,1,7.0,1.0,1.0,3.0,3.0,5.0,2.0,8.0,4.0,69608.0,11.15063478224586,1,0,1,0,2
10.0,2,9.0,2.0,1.0,1.0,13.0,1.0,1.0,3.0,1.625,89722.0,11.404471279959475,1,2,2,1,2
15.0,0,6.0,3.0,2.0,4.0,15.0,0.0,3.0,4.0,3.5,149925.0,11.91789044803671,1,2,1,2,2
10.0,2,2.0,3.0,1.0,2.0,9.0,1.0,1.0,2.0,2.375,78175.0,11.266705182326042,1,1,1,0,2
7.0,0,5.0,1.0,4.0,2.0,10.0,3.0,2.0,2.0,3.625,54748.0,10.910496117331157,1,1,2,2,2
20.0,0,8.0,1.0,1.0,2.0,20.0,1.0,0.0,1.0,3.625,3347.0,8.115819701211327,1,2,6,0,2
4.0,0,3.0,2.0,1.0,2.0,4.0,7.0,1.0,1.0,3.125,54823.0,10.911865092912526,1,1,1,2,2
23.0,0,7.0,4.0,2.0,2.0,23.0,1.0,0.0,3.0,3.25,117798.0,11.676726572126803,1,3,2,0,2
11.0,0,7.0,2.0,1.0,3.0,11.0,0.0,0.0,3.0,3.125,74963.0,11.224749937456188,1,2,2,1,2
27.0,1,4.0,0.0,1.0,0.0,36.0,2.0,1.0,1.0,3.75,111420.0,11.621062123574806,1,3,6,1,3
7.0,1,5.0,2.0,2.0,1.0,7.0,4.0,0.0,4.0,3.75,118112.0,11.679388605829724,1,1,2,0,5
5.0,0,3.0,4.0,2.0,1.0,5.0,6.0,1.0,3.0,3.25,14303.0,9.5682245844549,1,0,0,0,6
8.0,0,7.0,7.0,3.0,10.0,10.0,6.0,1.0,7.0,3.5,42836.0,10.665134149520766,1,1,2,0,2
21.0,2,2.0,0.0,1.0,1.0,21.0,0.0,0.0,1.0,2.75,64254.0,11.07059925762893,0,3,2,0,2
8.0,0,4.0,4.0,1.0,5.0,8.0,5.0,2.0,1.0,3.625,107090.0,11.58142488139492,1,1,2,0,2
28.0,0,3.0,3.0,2.0,2.0,28.0,2.0,3.0,3.0,3.25,160000.0,11.982929094215963,1,3,0,2,3
2.0,1,3.0,0.0,5.0,1.0,3.0,3.0,3.0,7.0,4.125,38530.0,10.559192437620204,1,1,1,0,2
12.0,0,7.0,2.0,1.0,5.0,12.0,4.0,4.0,3.0,3.25,46439.0,10.745894902418918,1,1,5,0,2
17.0,0,10.0,6.0,2.0,4.0,22.0,4.0,5.0,5.0,3.625,148000.0,11.904967552746252,1,2,1,2,3
5.0,0,5.0,2.0,2.0,3.0,5.0,2.0,0.0,3.0,3.625,50678.0,10.833247170357248,1,1,1,0,2
2.0,0,10.0,1.0,0.0,2.0,4.0,7.0,0.0,5.0,3.5,42836.0,10.665134149520766,1,1,1,0,2
2.0,2,4.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,2.75,43448.0,10.679320099714682,1,1,1,2,2
10.0,0,6.0,5.0,1.0,2.0,10.0,4.0,3.0,5.0,3.25,67466.0,11.119379046255592,0,1,1,0,2
6.0,1,6.0,5.0,3.0,5.0,6.0,7.0,8.0,5.0,4.25,44633.0,10.706228774723373,1,1,2,2,6
2.0,2,8.0,0.0,0.0,3.0,8.0,6.0,2.0,0.0,1.875,6000.0,8.699514748210191,1,1,1,1,0
22.0,2,3.0,1.0,2.0,0.0,23.0,0.0,1.0,1.0,2.375,104343.0,11.55543882831946,1,4,2,1,2
7.0,0,8.0,3.0,1.0,1.0,7.0,0.0,1.0,4.0,3.375,68276.0,11.131313592884224,1,1,2,0,2
3.0,0,8.0,3.0,2.0,5.0,4.0,4.0,1.0,4.0,3.5,19490.0,9.877656792501606,1,1,1,2,2
25.0,0,2.0,1.0,5.0,4.0,11.0,6.0,2.0,3.0,3.5,136481.0,11.823940689779556,1,3,4,0,2
11.0,0,5.0,3.0,2.0,7.0,11.0,4.0,0.0,5.0,3.125,52345.0,10.865611700753457,1,1,2,2,1
4.0,0,10.0,2.0,4.0,10.0,4.0,5.0,5.0,4.0,3.625,25000.0,10.126631103850338,1,1,1,0,1
21.0,0,4.0,6.0,2.0,1.0,21.0,0.0,1.0,1.0,3.0,120000.0,11.695247021764184,1,2,1,2,3
2.0,0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,3.125,4685.0,8.452121194672523,1,1,1,1,1
12.0,0,18.0,2.0,5.0,5.0,12.0,8.0,6.0,3.0,3.125,91026.0,11.418900458976148,1,1,2,2,2
7.0,1,5.0,2.0,2.0,2.0,7.0,2.0,1.0,5.0,3.75,171008.0,12.049465618016209,1,1,1,2,3
8.0,0,3.0,2.0,1.0,1.0,8.0,2.0,1.0,3.0,3.5,80317.0,11.293736583630396,0,1,1,2,2
10.0,0,4.0,2.0,1.0,2.0,11.0,1.0,2.0,1.0,3.5,250000.0,12.429216196844385,1,2,2,0,3
13.0,0,6.0,1.0,2.0,2.0,13.0,1.0,0.0,2.0,3.5,61041.0,11.019301048524012,1,1,1,0,2
7.0,1,3.0,3.0,1.0,2.0,7.0,3.0,5.0,2.0,3.875,119034.0,11.687164445570827,1,1,1,0,2
6.0,1,11.0,9.0,1.0,22.0,6.0,7.0,8.0,5.0,3.75,103525.0,11.547568408413769,1,1,1,1,2
11.0,1,6.0,4.0,3.0,4.0,11.0,7.0,2.0,3.0,4.0,58899.0,10.98357939156686,1,1,2,0,2
5.0,0,8.0,3.0,2.0,2.0,5.0,4.0,3.0,6.0,3.0,57104.0,10.952629445729942,1,1,6,0,2
4.0,0,3.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,3.25,35982.0,10.490774092396563,1,1,2,0,2
25.0,1,2.0,3.0,1.0,1.0,25.0,0.0,1.0,3.0,4.125,91026.0,11.418900458976148,1,3,1,1,2
2.0,0,5.0,0.0,4.0,0.0,2.0,4.0,0.0,5.0,3.375,10484.0,9.257605564443296,1,1,1,1,1
13.0,0,6.0,1.0,3.0,6.0,13.0,8.0,5.0,5.0,3.5,171343.0,12.051422674411096,1,1,1,2,2
6.0,0,8.0,0.0,2.0,0.0,6.0,4.0,3.0,0.0,3.375,53545.0,10.888277700834976,1,1,2,0,2
8.0,0,9.0,5.0,5.0,11.0,18.0,3.0,3.0,8.0,3.25,6188.0,8.730367211692958,1,1,4,0,2
31.0,0,6.0,3.0,1.0,3.0,31.0,4.0,1.0,1.0,3.625,150000.0,11.918390573078392,1,3,1,0,3
3.0,0,9.0,3.0,1.0,5.0,3.0,4.0,0.0,2.0,3.375,8189.0,9.010547069270189,0,1,6,2,2
10.0,2,5.0,1.0,2.0,3.0,14.0,5.0,2.0,2.0,2.875,74963.0,11.224749937456188,1,2,2,2,2
5.0,0,4.0,2.0,1.0,5.0,5.0,1.0,6.0,4.0,3.625,2132.0,7.664815785285735,1,1,1,1,1
12.0,2,5.0,6.0,4.0,5.0,12.0,4.0,3.0,8.0,2.5,96381.0,11.476064365737097,1,2,4,2,2
10.0,2,5.0,1.0,1.0,4.0,10.0,7.0,3.0,2.0,2.875,78711.0,11.273538195921754,1,1,1,0,2
7.0,1,29.0,3.0,9.0,4.0,7.0,6.0,9.0,7.0,3.875,185000.0,12.128111104060462,1,1,1,0,3
10.0,2,3.0,2.0,1.0,0.0,10.0,1.0,1.0,1.0,2.75,81787.0,11.31187358575567,1,1,2,0,3
1.0,0,7.0,0.0,1.0,2.0,2.0,2.0,0.0,4.0,3.25,73000.0,11.198214720130528,1,0,1,1,3
3.0,1,2.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,4.0,72000.0,11.184421397998191,1,0,2,0,3
24.0,2,5.0,4.0,1.0,3.0,25.0,5.0,3.0,1.0,2.375,144571.0,11.881526015342963,0,3,2,0,2
5.0,0,9.0,6.0,4.0,8.0,5.0,5.0,3.0,5.0,3.125,105000.0,11.56171562913966,1,1,2,2,2
23.0,2,10.0,2.0,1.0,4.0,26.0,2.0,4.0,5.0,2.625,47173.0,10.76157697400153,1,2,1,0,2
3.0,0,9.0,3.0,1.0,6.0,3.0,2.0,0.0,2.0,3.625,74963.0,11.224749937456188,1,1,2,0,2
3.0,2,5.0,0.0,2.0,2.0,10.0,1.0,1.0,3.0,2.875,10000.0,9.210340371976184,1,1,1,1,5
0.5,1,5.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.25,50000.0,10.819778284410283,1,0,0,0,3
8.0,1,2.0,1.0,0.0,4.0,8.0,4.0,1.0,5.0,3.875,107090.0,11.58142488139492,1,1,1,0,2
5.0,0,4.0,2.0,3.0,6.0,5.0,1.0,0.0,4.0,3.375,40000.0,10.596634733096073,1,1,6,1,3
15.0,0,13.0,2.0,3.0,9.0,16.0,9.0,4.0,4.0,3.625,22398.0,10.016726948142638,1,1,2,2,6
6.0,0,5.0,4.0,1.0,4.0,6.0,3.0,1.0,4.0,3.375,59970.0,11.001599716162556,1,2,2,0,2
20.0,0,7.0,3.0,1.0,1.0,20.0,2.0,3.0,3.0,3.5,204466.0,12.2281569814737,1,2,0,2,3
10.412219606304362,0,9.0,2.0,0.0,3.0,20.0,4.0,6.0,4.0,3.25,1212.0,7.10002716662926,1,2,2,1,1
8.0,1,1.0,2.0,1.0,4.0,8.0,2.0,1.0,1.0,4.0,128507.0,11.76373865654189,1,1,2,1,2
34.0,0,5.0,1.0,2.0,1.0,39.0,3.0,0.0,4.0,3.625,29702.0,10.29896966259089,1,4,6,2,2
20.0,1,6.0,5.0,2.0,1.0,20.0,1.0,3.0,6.0,3.875,61041.0,11.019301048524012,1,2,6,0,2
3.0,0,7.0,4.0,2.0,5.0,3.0,3.0,1.0,1.0,3.375,47548.0,10.769495006100517,1,0,1,0,2
11.0,0,4.0,4.0,3.0,2.0,17.0,2.0,1.0,3.0,3.5,57128.0,10.953049643228946,1,2,4,0,2
6.0,0,4.0,0.0,2.0,1.0,6.0,1.0,1.0,2.0,3.25,102806.0,11.540598996058742,1,1,2,2,2
23.0,1,3.0,2.0,3.0,3.0,23.0,3.0,3.0,3.0,4.0,110000.0,11.608235644774552,1,2,6,1,3
4.0,2,5.0,1.0,1.0,1.0,4.0,2.0,1.0,4.0,2.625,13329.0,9.49769739160402,1,1,1,2,1
8.0,0,6.0,1.0,3.0,4.0,8.0,2.0,0.0,1.0,3.125,165357.0,12.015862051955954,1,1,2,0,5
11.0,0,5.0,3.0,1.0,2.0,12.0,1.0,1.0,2.0,3.375,125000.0,11.736069016284436,1,1,1,2,3
6.0,1,4.0,2.0,1.0,3.0,6.0,6.0,2.0,1.0,3.75,42836.0,10.665134149520766,1,1,4,0,2
9.0,0,2.0,1.0,2.0,1.0,10.0,1.0,0.0,1.0,3.625,92545.0,11.435450291690817,1,1,1,0,4
6.0,0,6.0,1.0,2.0,1.0,5.0,2.0,1.0,2.0,3.375,14540.0,9.58465875108751,1,1,1,1,1
10.0,0,6.0,1.0,2.0,3.0,10.0,6.0,3.0,1.0,3.25,91026.0,11.418900458976148,1,1,1,0,2
17.0,2,5.0,3.0,2.0,2.0,18.0,3.0,5.0,4.0,2.5,144571.0,11.881526015342963,1,3,2,2,2
13.0,1,5.0,1.0,1.0,0.0,13.0,1.0,2.0,3.0,3.75,29985.0,10.30845253560261,1,3,4,0,2
7.0,2,3.0,2.0,2.0,2.0,7.0,1.0,3.0,6.0,2.875,72821.0,11.195759654126208,1,1,1,2,2
6.0,0,9.0,3.0,1.0,2.0,6.0,1.0,3.0,3.0,3.375,70634.0,11.165266893958083,1,2,1,2,3
6.0,0,1.0,6.0,1.0,4.0,6.0,1.0,1.0,5.0,3.375,105517.0,11.566627356357774,1,1,2,2,2
8.0,0,5.0,1.0,1.0,1.0,8.0,3.0,0.0,2.0,3.375,170000.0,12.0435537160324,1,2,1,2,3
5.0,2,3.0,2.0,1.0,1.0,12.0,1.0,2.0,3.0,2.625,72821.0,11.195759654126208,1,1,2,0,2
7.0,2,4.0,2.0,1.0,2.0,12.0,1.0,1.0,2.0,2.625,165324.0,12.0156624638326,1,1,2,0,2
5.0,1,7.0,2.0,2.0,2.0,15.0,3.0,3.0,2.0,3.75,120000.0,11.695247021764184,1,1,1,0,3
12.0,2,5.0,1.0,1.0,1.0,20.0,3.0,2.0,1.0,2.75,200000.0,12.206072645530174,1,2,1,2,3
4.0,1,7.0,4.0,3.0,8.0,4.0,5.0,2.0,4.0,4.125,42836.0,10.665134149520766,0,0,1,0,2
27.0,0,6.0,2.0,3.0,3.0,27.0,4.0,4.0,4.0,3.0,29000.0,10.275051108968611,1,3,1,2,5
19.0,0,4.0,2.0,3.0,6.0,19.0,5.0,2.0,1.0,3.125,53314.0,10.883954239828848,1,2,2,1,1
6.0,0,3.0,1.0,1.0,2.0,10.0,4.0,0.0,1.0,3.5,37481.0,10.531589416892908,1,1,1,0,2
15.0,0,5.0,0.0,2.0,1.0,15.0,2.0,2.0,5.0,3.25,57730.0,10.96353224805498,1,2,6,2,6
17.0,1,5.0,3.0,1.0,6.0,17.0,3.0,1.0,2.0,3.75,163000.0,12.0015054797889,1,2,1,2,3
12.0,2,4.0,4.0,2.0,2.0,14.0,5.0,1.0,2.0,2.625,78175.0,11.266705182326042,1,2,4,2,2
